address	name	namespace	reference_count	references
EXTERNAL:0000018a	XRENGINE.EXE::?renderable_Render@CObject@@UAEXXZ	XRENGINE.EXE	1	1057d16c
EXTERNAL:0000018b	XRENGINE.EXE::?shedule_Update@CObject@@UAEXI@Z	XRENGINE.EXE	1	1057d170
EXTERNAL:0000018c	XRENGINE.EXE::?Load@CObject@@UAEXPBD@Z	XRENGINE.EXE	1	1057d174
EXTERNAL:0000018d	XRENGINE.EXE::??1CObject@@UAE@XZ	XRENGINE.EXE	1	1057d178
EXTERNAL:0000018e	XRENGINE.EXE::??0CObject@@QAE@XZ	XRENGINE.EXE	1	1057d17c
EXTERNAL:0000018f	XRENGINE.EXE::?cNameSect_set@CObject@@QAEXVshared_str@@@Z	XRENGINE.EXE	1	1057d180
EXTERNAL:00000190	XRENGINE.EXE::?cName_set@CObject@@QAEXVshared_str@@@Z	XRENGINE.EXE	1	1057d184
EXTERNAL:00000191	XRENGINE.EXE::?spatial_move@CObject@@UAEXXZ	XRENGINE.EXE	1	1057d188
EXTERNAL:00000192	XRENGINE.EXE::?OutSet@CGameFont@@QAEXMM@Z	XRENGINE.EXE	1	1057d18c
EXTERNAL:00000193	XRENGINE.EXE::?set_param@CBoneInstance@@QAEXIM@Z	XRENGINE.EXE	1	1057d190
EXTERNAL:00000194	XRENGINE.EXE::?LALib@@3VELightAnimLibrary@@A	XRENGINE.EXE	1	1057d194
EXTERNAL:00000195	XRENGINE.EXE::?Contact@CCF_Shape@@QAEHPAVCObject@@@Z	XRENGINE.EXE	1	1057d198
EXTERNAL:00000196	XRENGINE.EXE::?FindItem@ELightAnimLibrary@@QAEPAVCLAItem@@PBD@Z	XRENGINE.EXE	1	1057d19c
EXTERNAL:00000197	XRENGINE.EXE::?CalculateBGR@CLAItem@@QAEIMAAH@Z	XRENGINE.EXE	1	1057d1a0
EXTERNAL:00000198	XRENGINE.EXE::?feel_vision_update@Vision@Feel@@QAEXPAVCObject@@AAU?$_vector3@M@@MM@Z	XRENGINE.EXE	1	1057d1a4
EXTERNAL:00000199	XRENGINE.EXE::?feel_vision_query@Vision@Feel@@QAEXAAU?$_matrix@M@@AAU?$_vector3@M@@@Z	XRENGINE.EXE	1	1057d1a8
EXTERNAL:0000019a	XRENGINE.EXE::??1Vision@Feel@@UAE@XZ	XRENGINE.EXE	1	1057d1ac
EXTERNAL:0000019b	XRENGINE.EXE::??0Vision@Feel@@QAE@PBVCObject@@@Z	XRENGINE.EXE	1	1057d1b0
EXTERNAL:0000019c	XRENGINE.EXE::?SoundEvent_OnDestDestroy@IGame_Level@@QAEXPAVSound@Feel@@@Z	XRENGINE.EXE	1	1057d1b4
EXTERNAL:0000019d	XRENGINE.EXE::?feel_touch_contact@Touch@Feel@@UAEHPAVCObject@@@Z	XRENGINE.EXE	1	1057d1b8
EXTERNAL:0000019e	XRENGINE.EXE::?GetToken@CConsole@@QBEPBDPBD@Z	XRENGINE.EXE	1	1057d1bc
EXTERNAL:0000019f	XRENGINE.EXE::?GetString@CConsole@@QBEPBDPBD@Z	XRENGINE.EXE	1	1057d1c0
EXTERNAL:000001a0	XRENGINE.EXE::?GetInteger@CConsole@@QBEHPBDAAH1@Z	XRENGINE.EXE	1	1057d1c4
EXTERNAL:000001a1	XRENGINE.EXE::?GetFloat@CConsole@@QBEMPBDAAM1@Z	XRENGINE.EXE	1	1057d1c8
EXTERNAL:000001a2	XRENGINE.EXE::?GetBool@CConsole@@QBE_NPBD@Z	XRENGINE.EXE	1	1057d1cc
EXTERNAL:000001a3	XRENGINE.EXE::?ExecuteScript@CConsole@@QAEXPBD@Z	XRENGINE.EXE	1	1057d1d0
EXTERNAL:000001a4	XRENGINE.EXE::?Hide@CConsole@@QAEXXZ	XRENGINE.EXE	1	1057d1d4
EXTERNAL:000001a5	XRENGINE.EXE::?Show@CConsole@@QAEXXZ	XRENGINE.EXE	1	1057d1d8
EXTERNAL:000001a6	XRENGINE.EXE::?Defer@CEventAPI@@QAEXPBD_K1@Z	XRENGINE.EXE	1	1057d1dc
EXTERNAL:000001a7	XRENGINE.EXE::?Info@CCC_String@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d1e0
EXTERNAL:000001a8	XRENGINE.EXE::?Status@CCC_String@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d1e4
EXTERNAL:000001a9	XRENGINE.EXE::?ChangeGameTime@CEnvironment@@QAEXM@Z	XRENGINE.EXE	1	1057d1e8
EXTERNAL:000001aa	XRENGINE.EXE::?SetWeather@CEnvironment@@QAEXVshared_str@@_N@Z	XRENGINE.EXE	1	1057d1ec
EXTERNAL:000001ab	XRENGINE.EXE::?target_framerate@@3HA	XRENGINE.EXE	1	1057d1f0
EXTERNAL:000001ac	XRENGINE.EXE::?g_console_sensitive@@3MA	XRENGINE.EXE	1	1057d1f4
EXTERNAL:000001ad	XRENGINE.EXE::?Console@@3PAVCConsole@@A	XRENGINE.EXE	1	1057d1f8
EXTERNAL:000001ae	XRENGINE.EXE::?add_to_LRU@IConsole_Command@@UAEXABVshared_str@@@Z	XRENGINE.EXE	1	1057d1fc
EXTERNAL:000001af	XRENGINE.EXE::?fill_tips@CCC_Integer@@UAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@I@Z	XRENGINE.EXE	1	1057d200
EXTERNAL:000001b0	XRENGINE.EXE::?Info@CCC_Integer@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d204
EXTERNAL:000001b1	XRENGINE.EXE::?Status@CCC_Integer@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d208
EXTERNAL:000001b2	XRENGINE.EXE::?fill_tips@CCC_Float@@UAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@I@Z	XRENGINE.EXE	1	1057d20c
EXTERNAL:000001b3	XRENGINE.EXE::?Info@CCC_Float@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d210
EXTERNAL:000001b4	XRENGINE.EXE::?Status@CCC_Float@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d214
EXTERNAL:000001b5	XRENGINE.EXE::?fill_tips@CCC_Token@@UAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@I@Z	XRENGINE.EXE	1	1057d218
EXTERNAL:000001b6	XRENGINE.EXE::?GetToken@CCC_Token@@UAEPAUxr_token@@XZ	XRENGINE.EXE	1	1057d21c
EXTERNAL:000001b7	XRENGINE.EXE::?Info@CCC_Token@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d220
EXTERNAL:000001b8	XRENGINE.EXE::?Status@CCC_Token@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d224
EXTERNAL:000001b9	XRENGINE.EXE::?fill_tips@CCC_Mask@@UAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@I@Z	XRENGINE.EXE	1	1057d228
EXTERNAL:000001ba	XRENGINE.EXE::?Info@CCC_Mask@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d22c
EXTERNAL:000001bb	XRENGINE.EXE::?Status@CCC_Mask@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d230
EXTERNAL:000001bc	XRENGINE.EXE::?fill_tips@IConsole_Command@@UAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@I@Z	XRENGINE.EXE	1	1057d234
EXTERNAL:000001bd	XRENGINE.EXE::?Save@IConsole_Command@@UAEXPAVIWriter@@@Z	XRENGINE.EXE	1	1057d238
EXTERNAL:000001be	XRENGINE.EXE::?Info@IConsole_Command@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d23c
EXTERNAL:000001bf	XRENGINE.EXE::?Status@IConsole_Command@@UAEXAAY0BAA@D@Z	XRENGINE.EXE	1	1057d240
EXTERNAL:000001c0	XRENGINE.EXE::?IsLoadingStage@CCC_LoadCFG@@SA_NXZ	XRENGINE.EXE	1	1057d244
EXTERNAL:000001c1	XRENGINE.EXE::??0CCC_String@@QAE@PBDPADH@Z	XRENGINE.EXE	1	1057d248
EXTERNAL:000001c2	KERNEL32.DLL::GetLastError	KERNEL32.DLL	1	1057c01c
EXTERNAL:000001c3	KERNEL32.DLL::GetFileInformationByHandleEx	KERNEL32.DLL	1	1057c020
EXTERNAL:000001c4	KERNEL32.DLL::AreFileApisANSI	KERNEL32.DLL	1	1057c024
EXTERNAL:000001c5	KERNEL32.DLL::SetFileInformationByHandle	KERNEL32.DLL	1	1057c028
EXTERNAL:000001c6	KERNEL32.DLL::CreateFileW	KERNEL32.DLL	1	1057c02c
EXTERNAL:000001c7	KERNEL32.DLL::GetLocaleInfoEx	KERNEL32.DLL	1	1057c030
EXTERNAL:000001c8	KERNEL32.DLL::FormatMessageA	KERNEL32.DLL	1	1057c034
EXTERNAL:000001c9	KERNEL32.DLL::LocalFree	KERNEL32.DLL	1	1057c038
EXTERNAL:000001ca	KERNEL32.DLL::TerminateProcess	KERNEL32.DLL	1	1057c03c
EXTERNAL:000001cb	KERNEL32.DLL::GetSystemTimeAsFileTime	KERNEL32.DLL	1	1057c040
EXTERNAL:000001cc	KERNEL32.DLL::SetUnhandledExceptionFilter	KERNEL32.DLL	1	1057c044
EXTERNAL:000001cd	KERNEL32.DLL::UnhandledExceptionFilter	KERNEL32.DLL	1	1057c048
EXTERNAL:000001ce	KERNEL32.DLL::IsDebuggerPresent	KERNEL32.DLL	1	1057c04c
EXTERNAL:000001cf	KERNEL32.DLL::IsProcessorFeaturePresent	KERNEL32.DLL	1	1057c050
EXTERNAL:000001d0	KERNEL32.DLL::SleepConditionVariableSRW	KERNEL32.DLL	1	1057c054
EXTERNAL:000001d1	KERNEL32.DLL::WakeAllConditionVariable	KERNEL32.DLL	1	1057c058
EXTERNAL:000001d2	KERNEL32.DLL::AcquireSRWLockExclusive	KERNEL32.DLL	1	1057c05c
EXTERNAL:000001d3	KERNEL32.DLL::ReleaseSRWLockExclusive	KERNEL32.DLL	1	1057c060
EXTERNAL:000001d4	KERNEL32.DLL::InitializeSListHead	KERNEL32.DLL	1	1057c064
EXTERNAL:000001d5	KERNEL32.DLL::QueryPerformanceCounter	KERNEL32.DLL	1	1057c068
EXTERNAL:000001d6	KERNEL32.DLL::GlobalMemoryStatus	KERNEL32.DLL	1	1057c06c
EXTERNAL:000001d7	KERNEL32.DLL::GetVersionExA	KERNEL32.DLL	1	1057c070
EXTERNAL:000001d8	KERNEL32.DLL::GetFileType	KERNEL32.DLL	1	1057c074
EXTERNAL:000001d9	KERNEL32.DLL::GetVersion	KERNEL32.DLL	1	1057c078
EXTERNAL:000001da	KERNEL32.DLL::GetCurrentThreadId	KERNEL32.DLL	1	1057c07c
EXTERNAL:000001db	KERNEL32.DLL::GetStdHandle	KERNEL32.DLL	1	1057c080
EXTERNAL:000001dc	KERNEL32.DLL::GetComputerNameA	KERNEL32.DLL	1	1057c084
EXTERNAL:000001dd	KERNEL32.DLL::GetModuleFileNameA	KERNEL32.DLL	1	1057c088
EXTERNAL:000001de	KERNEL32.DLL::GetCurrentProcessId	KERNEL32.DLL	1	1057c08c
EXTERNAL:000001df	KERNEL32.DLL::GetFullPathNameA	KERNEL32.DLL	1	1057c090
EXTERNAL:000001e0	KERNEL32.DLL::GetTickCount	KERNEL32.DLL	1	1057c094
EXTERNAL:000001e1	KERNEL32.DLL::GetLocalTime	KERNEL32.DLL	1	1057c098
EXTERNAL:000001e2	KERNEL32.DLL::LoadLibraryA	KERNEL32.DLL	1	1057c09c
EXTERNAL:000001e3	KERNEL32.DLL::FreeLibrary	KERNEL32.DLL	1	1057c0a0
EXTERNAL:000001e4	KERNEL32.DLL::CloseHandle	KERNEL32.DLL	1	1057c0a4
EXTERNAL:000001e5	KERNEL32.DLL::GetProcAddress	KERNEL32.DLL	1	1057c0a8
EXTERNAL:000001e6	KERNEL32.DLL::WideCharToMultiByte	KERNEL32.DLL	1	1057c0ac
EXTERNAL:000001e7	KERNEL32.DLL::MultiByteToWideChar	KERNEL32.DLL	1	1057c0b0
EXTERNAL:000001e8	KERNEL32.DLL::GetProcessHeap	KERNEL32.DLL	1	1057c0b4
EXTERNAL:000001e9	KERNEL32.DLL::GetProcessAffinityMask	KERNEL32.DLL	1	1057c0b8
EXTERNAL:000001ea	KERNEL32.DLL::SwitchToThread	KERNEL32.DLL	1	1057c0bc
EXTERNAL:000001eb	KERNEL32.DLL::GetCurrentProcess	KERNEL32.DLL	1	1057c0c0
EXTERNAL:000001ec	KERNEL32.DLL::WaitForSingleObject	KERNEL32.DLL	1	1057c0c4
EXTERNAL:000001ed	KERNEL32.DLL::SetEvent	KERNEL32.DLL	1	1057c0c8
EXTERNAL:000001ee	KERNEL32.DLL::Sleep	KERNEL32.DLL	1	1057c0cc
EXTERNAL:000001ef	KERNEL32.DLL::CreateEventA	KERNEL32.DLL	1	1057c0d0
EXTERNAL:000001f0	USER32.DLL::GetSystemMetrics	USER32.DLL	1	1057c240
EXTERNAL:000001f1	USER32.DLL::GetDesktopWindow	USER32.DLL	1	1057c244
EXTERNAL:000001f2	USER32.DLL::GetUserObjectInformationW	USER32.DLL	1	1057c248
EXTERNAL:000001f3	USER32.DLL::GetProcessWindowStation	USER32.DLL	1	1057c24c
EXTERNAL:000001f4	USER32.DLL::MessageBoxA	USER32.DLL	1	1057c250
EXTERNAL:000001f5	ADVAPI32.DLL::RegOpenKeyExA	ADVAPI32.DLL	1	1057c000
EXTERNAL:000001f6	ADVAPI32.DLL::DeregisterEventSource	ADVAPI32.DLL	1	1057c004
EXTERNAL:000001f7	ADVAPI32.DLL::ReportEventA	ADVAPI32.DLL	1	1057c008
EXTERNAL:000001f8	ADVAPI32.DLL::RegisterEventSourceA	ADVAPI32.DLL	1	1057c00c
EXTERNAL:000001f9	ADVAPI32.DLL::RegQueryValueExA	ADVAPI32.DLL	1	1057c010
EXTERNAL:000001fa	ADVAPI32.DLL::RegCloseKey	ADVAPI32.DLL	1	1057c014
EXTERNAL:000001fb	SHELL32.DLL::ShellExecuteA	SHELL32.DLL	1	1057c238
EXTERNAL:000001fc	XRCORE.DLL::?ppmd_trained_compress@@YAIPAXABIPBX1PAVstream@ppmd@compression@@@Z	XRCORE.DLL	1	1057c61c
EXTERNAL:000001fd	XRCORE.DLL::?paste_from_clipboard@os_clipboard@@YAXQADI@Z	XRCORE.DLL	1	1057c620
EXTERNAL:000001fe	XRCORE.DLL::?_TrimRight@@YAPADPAD@Z	XRCORE.DLL	1	1057c624
EXTERNAL:000001ff	XRCORE.DLL::?r_fvector4@CInifile@@QBE?AU?$_vector4@M@@ABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c628
EXTERNAL:00000200	XRCORE.DLL::?w_string@IWriter@@QAEXPBD@Z	XRCORE.DLL	1	1057c62c
EXTERNAL:00000201	XRCORE.DLL::?r_clsid@CInifile@@QBE_KABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c630
EXTERNAL:00000202	XRCORE.DLL::?fail@xrDebug@@QAEXPBD0000H0AA_N@Z	XRCORE.DLL	1	1057c634
EXTERNAL:00000203	XRCORE.DLL::?_SequenceToList@@YAXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@PBDD@Z	XRCORE.DLL	1	1057c638
EXTERNAL:00000204	XRCORE.DLL::?r_fcolor@CInifile@@QBE?AU?$_color@M@@ABVshared_str@@PBD@Z	XRCORE.DLL	1	1057c63c
EXTERNAL:00000205	XRCORE.DLL::?Log@@YAXPBDH@Z	XRCORE.DLL	1	1057c640
EXTERNAL:00000206	XRCORE.DLL::?mem_usage@xrMemory@@QAEIPAI0@Z	XRCORE.DLL	1	1057c644
EXTERNAL:00000207	XRCORE.DLL::?SetLogCB@@YA?AULogCallback@@ABU1@@Z	XRCORE.DLL	1	1057c648
EXTERNAL:00000208	XRCORE.DLL::?lzo_compress_dict@@YAHPBEKPAEPAKPAX0K@Z	XRCORE.DLL	1	1057c64c
EXTERNAL:00000209	XRCORE.DLL::?mem_alloc@xrMemory@@QAEPAXI@Z	XRCORE.DLL	1	1057c650
EXTERNAL:0000020a	XRCORE.DLL::?mem_free@xrMemory@@QAEXPAX@Z	XRCORE.DLL	1	1057c654
EXTERNAL:0000020b	XRCORE.DLL::?fail@xrDebug@@QAEXPBD00H0AA_N@Z	XRCORE.DLL	1	1057c658
EXTERNAL:0000020c	XRCORE.DLL::?w@NET_Packet@@QAEXPBXI@Z	XRCORE.DLL	1	1057c65c
EXTERNAL:0000020d	XRCORE.DLL::?w_float@NET_Packet@@QAEXM@Z	XRCORE.DLL	1	1057c660
EXTERNAL:0000020e	XRCORE.DLL::?w_vec3@NET_Packet@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c664
EXTERNAL:0000020f	XRCORE.DLL::?w_u32@NET_Packet@@QAEXI@Z	XRCORE.DLL	1	1057c668
EXTERNAL:00000210	XRCORE.DLL::?w_bools@NET_Packet@@QAAXEZZ	XRCORE.DLL	1	1057c66c
EXTERNAL:00000211	XRCORE.DLL::?r@NET_Packet@@QAEXPAXI@Z	XRCORE.DLL	1	1057c670
EXTERNAL:00000212	XRCORE.DLL::?r_vec3@NET_Packet@@QAEXAAU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c674
EXTERNAL:00000213	XRCORE.DLL::?r_u32@NET_Packet@@QAEXAAI@Z	XRCORE.DLL	1	1057c678
EXTERNAL:00000214	XRCORE.DLL::?r_float@NET_Packet@@QAEMXZ	XRCORE.DLL	1	1057c67c
EXTERNAL:00000215	XRCORE.DLL::?r_u32@NET_Packet@@QAEIXZ	XRCORE.DLL	1	1057c680
EXTERNAL:00000216	XRCORE.DLL::?r_stringZ@NET_Packet@@QAEXAAVshared_str@@@Z	XRCORE.DLL	1	1057c684
EXTERNAL:00000217	XRCORE.DLL::?r_bools@NET_Packet@@QAAXEZZ	XRCORE.DLL	1	1057c688
EXTERNAL:00000218	XRCORE.DLL::?Memory@@3VxrMemory@@A	XRCORE.DLL	1	1057c68c
EXTERNAL:00000219	XRCORE.DLL::?Debug@@3VxrDebug@@A	XRCORE.DLL	1	1057c690
EXTERNAL:0000021a	XRCORE.DLL::?Random@@3VCRandom@@A	XRCORE.DLL	1	1057c694
EXTERNAL:0000021b	XRCORE.DLL::?r_string@CInifile@@QBEPBDPBD0@Z	XRCORE.DLL	1	1057c698
EXTERNAL:0000021c	XRCORE.DLL::?pSettings@@3PBVCInifile@@B	XRCORE.DLL	1	1057c69c
EXTERNAL:0000021d	XRCORE.DLL::?xr_strdup@@YAPADPBD@Z	XRCORE.DLL	1	1057c6a0
EXTERNAL:0000021e	XRCORE.DLL::?fail@xrDebug@@QAEXPBD0H0AA_N@Z	XRCORE.DLL	1	1057c6a4
EXTERNAL:0000021f	XRCORE.DLL::?fail@xrDebug@@QAEXPBD000H0AA_N@Z	XRCORE.DLL	1	1057c6a8
EXTERNAL:00000220	XRCORE.DLL::?dock@str_container@@QAEPAUstr_value@@PBD@Z	XRCORE.DLL	1	1057c6ac
EXTERNAL:00000221	XRCORE.DLL::?r_stringZ@IReader@@QAEXAAVshared_str@@@Z	XRCORE.DLL	1	1057c6b0
EXTERNAL:00000222	XRCORE.DLL::?Msg@@YAXPBDZZ	XRCORE.DLL	1	1057c6b4
EXTERNAL:00000223	XRCORE.DLL::?w_stringZ@NET_Packet@@QAEXABVshared_str@@@Z	XRCORE.DLL	1	1057c6b8
EXTERNAL:00000224	XRCORE.DLL::?g_pStringContainer@@3PAVstr_container@@A	XRCORE.DLL	1	1057c6bc
EXTERNAL:00000225	XRCORE.DLL::?fatal@xrDebug@@QAAXPBDH00ZZ	XRCORE.DLL	1	1057c6c0
EXTERNAL:00000226	XRCORE.DLL::?CLSID2TEXT@@YGX_KPAD@Z	XRCORE.DLL	1	1057c6c4
EXTERNAL:00000227	XRCORE.DLL::?TEXT2CLSID@@YG_KPBD@Z	XRCORE.DLL	1	1057c6c8
EXTERNAL:00000228	XRCORE.DLL::?line_exist@CInifile@@QBEHPBD0@Z	XRCORE.DLL	1	1057c6cc
EXTERNAL:00000229	XRCORE.DLL::?r_float_q8@?$IReaderBase@VIReader@@@@QAEMMM@Z	XRCORE.DLL	1	1057c6d0
EXTERNAL:0000022a	XRCORE.DLL::?r@IReader@@QAEXPAXH@Z	XRCORE.DLL	1	1057c6d4
EXTERNAL:0000022b	XRCORE.DLL::?w_vec4@NET_Packet@@QAEXABU?$_vector4@M@@@Z	XRCORE.DLL	1	1057c6d8
EXTERNAL:0000022c	XRCORE.DLL::?w_u64@NET_Packet@@QAEX_K@Z	XRCORE.DLL	1	1057c6dc
EXTERNAL:0000022d	XRCORE.DLL::?w_u16@NET_Packet@@QAEXG@Z	XRCORE.DLL	1	1057c6e0
EXTERNAL:0000022e	XRCORE.DLL::?w_u8@NET_Packet@@QAEXE@Z	XRCORE.DLL	1	1057c6e4
EXTERNAL:0000022f	XRCORE.DLL::?w_float_q8@NET_Packet@@QAEXMMM@Z	XRCORE.DLL	1	1057c6e8
EXTERNAL:00000230	XRCORE.DLL::?r_vec3@NET_Packet@@QAE?AU?$_vector3@M@@XZ	XRCORE.DLL	1	1057c6ec
EXTERNAL:00000231	XRCORE.DLL::?r_vec4@NET_Packet@@QAE?AU?$_vector4@M@@XZ	XRCORE.DLL	1	1057c6f0
EXTERNAL:00000232	XRCORE.DLL::?r_float_q8@NET_Packet@@QAEMMM@Z	XRCORE.DLL	1	1057c6f4
EXTERNAL:00000233	XRCORE.DLL::?r_u64@NET_Packet@@QAE_KXZ	XRCORE.DLL	1	1057c6f8
EXTERNAL:00000234	XRCORE.DLL::?r_u16@NET_Packet@@QAEGXZ	XRCORE.DLL	1	1057c6fc
EXTERNAL:00000235	XRCORE.DLL::?r_u8@NET_Packet@@QAEEXZ	XRCORE.DLL	1	1057c700
EXTERNAL:00000236	XRCORE.DLL::?strconcat@@YAPADHPADPBD1@Z	XRCORE.DLL	1	1057c704
EXTERNAL:00000237	XRCORE.DLL::?_GetItemCount@@YAHPBDD@Z	XRCORE.DLL	1	1057c708
EXTERNAL:00000238	XRCORE.DLL::?_GetItem@@YAPADPBDHPADID0_N@Z	XRCORE.DLL	1	1057c70c
EXTERNAL:00000239	XRCORE.DLL::??0CInifile@@QAE@PBDHHHIV?$FastDelegate@$$A6A_NPBD@Z@fastdelegate@@H@Z	XRCORE.DLL	1	1057c710
EXTERNAL:0000023a	XRCORE.DLL::??1CInifile@@UAE@XZ	XRCORE.DLL	1	1057c714
EXTERNAL:0000023b	XRCORE.DLL::?section_exist@CInifile@@QBEHPBD@Z	XRCORE.DLL	1	1057c718
EXTERNAL:0000023c	XRCORE.DLL::?exist@CLocatorAPI@@QAEPBUfile@1@PBD@Z	XRCORE.DLL	1	1057c71c
EXTERNAL:0000023d	XRCORE.DLL::?update_path@CLocatorAPI@@QAEPBDAAY0CAI@DPBD1@Z	XRCORE.DLL	1	1057c720
EXTERNAL:0000023e	XRCORE.DLL::?xr_FS@@3PAVCLocatorAPI@@A	XRCORE.DLL	1	1057c724
EXTERNAL:0000023f	XRCORE.DLL::?m24r@FPU@@YAXXZ	XRCORE.DLL	1	1057c728
EXTERNAL:00000240	XRCORE.DLL::?m64r@FPU@@YAXXZ	XRCORE.DLL	1	1057c72c
EXTERNAL:00000241	XRCORE.DLL::?clk_per_second@CPU@@3_KA	XRCORE.DLL	1	1057c730
EXTERNAL:00000242	XRCORE.DLL::?Core@@3VxrCore@@A	XRCORE.DLL	1	1057c734
EXTERNAL:00000243	XRCORE.DLL::??0CInifile@@QAE@PAVIReader@@PBDV?$FastDelegate@$$A6A_NPBD@Z@fastdelegate@@@Z	XRCORE.DLL	1	1057c738
EXTERNAL:00000244	XRCORE.DLL::?line_count@CInifile@@QBEIPBD@Z	XRCORE.DLL	1	1057c73c
EXTERNAL:00000245	XRCORE.DLL::?r_clsid@CInifile@@QBE_KPBD0@Z	XRCORE.DLL	1	1057c740
EXTERNAL:00000246	XRCORE.DLL::?r_string_wb@CInifile@@QBE?AVshared_str@@PBD0@Z	XRCORE.DLL	1	1057c744
EXTERNAL:00000247	XRCORE.DLL::?r_u32@CInifile@@QBEIPBD0@Z	XRCORE.DLL	1	1057c748
EXTERNAL:00000248	XRCORE.DLL::?r_s32@CInifile@@QBEHPBD0@Z	XRCORE.DLL	1	1057c74c
EXTERNAL:00000249	XRCORE.DLL::?r_float@CInifile@@QBEMPBD0@Z	XRCORE.DLL	1	1057c750
EXTERNAL:0000024a	XRCORE.DLL::?r_fvector3@CInifile@@QBE?AU?$_vector3@M@@PBD0@Z	XRCORE.DLL	1	1057c754
EXTERNAL:0000024b	XRCORE.DLL::?r_bool@CInifile@@QBEHPBD0@Z	XRCORE.DLL	1	1057c758
EXTERNAL:0000024c	XRCORE.DLL::?r_token@CInifile@@QBEHPBD0PBUxr_token@@@Z	XRCORE.DLL	1	1057c75c
EXTERNAL:0000024d	XRCORE.DLL::??1IReader@@UAE@XZ	XRCORE.DLL	1	1057c760
EXTERNAL:0000024e	XRCORE.DLL::??0IReader@@QAE@PAXHH@Z	XRCORE.DLL	1	1057c764
EXTERNAL:0000024f	XRCORE.DLL::?r_line@CInifile@@QBEHPBDHPAPBD1@Z	XRCORE.DLL	1	1057c768
EXTERNAL:00000250	XRCORE.DLL::?get_path@CLocatorAPI@@QAEPAVFS_Path@@PBD@Z	XRCORE.DLL	1	1057c76c
EXTERNAL:00000251	XRCORE.DLL::??0NET_Packet@@QAE@XZ	XRCORE.DLL	1	1057c770
EXTERNAL:00000252	XRCORE.DLL::?w_begin@NET_Packet@@QAEXG@Z	XRCORE.DLL	1	1057c774
EXTERNAL:00000253	XRCORE.DLL::?w_tell@NET_Packet@@QAEIXZ	XRCORE.DLL	1	1057c778
EXTERNAL:00000254	XRCORE.DLL::?w_s64@NET_Packet@@QAEX_J@Z	XRCORE.DLL	1	1057c77c
EXTERNAL:00000255	XRCORE.DLL::?w_s32@NET_Packet@@QAEXH@Z	XRCORE.DLL	1	1057c780
EXTERNAL:00000256	XRCORE.DLL::?w_s16@NET_Packet@@QAEXF@Z	XRCORE.DLL	1	1057c784
EXTERNAL:00000257	XRCORE.DLL::?w_s8@NET_Packet@@QAEXC@Z	XRCORE.DLL	1	1057c788
EXTERNAL:00000258	XRCORE.DLL::?w_float_q16@NET_Packet@@QAEXMMM@Z	XRCORE.DLL	1	1057c78c
EXTERNAL:00000259	XRCORE.DLL::?w_angle16@NET_Packet@@QAEXM@Z	XRCORE.DLL	1	1057c790
EXTERNAL:0000025a	XRCORE.DLL::?w_angle8@NET_Packet@@QAEXM@Z	XRCORE.DLL	1	1057c794
EXTERNAL:0000025b	XRCORE.DLL::?w_dir@NET_Packet@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c798
EXTERNAL:0000025c	XRCORE.DLL::?w_sdir@NET_Packet@@QAEXABU?$_vector3@M@@@Z	XRCORE.DLL	1	1057c79c
EXTERNAL:0000025d	XRCORE.DLL::?w_stringZ@NET_Packet@@QAEXPBD@Z	XRCORE.DLL	1	1057c7a0
EXTERNAL:0000025e	XRCORE.DLL::?w_matrix@NET_Packet@@QAEXAAU?$_matrix@M@@@Z	XRCORE.DLL	1	1057c7a4
EXTERNAL:0000025f	XRCORE.DLL::?w_clientID@NET_Packet@@QAEXAAVClientID@@@Z	XRCORE.DLL	1	1057c7a8
EXTERNAL:00000260	XRCORE.DLL::?w_chunk_open8@NET_Packet@@QAEXAAI@Z	XRCORE.DLL	1	1057c7ac
EXTERNAL:00000261	XRCORE.DLL::?w_chunk_close8@NET_Packet@@QAEXI@Z	XRCORE.DLL	1	1057c7b0
